9577800005.0;2
9573120260.0;7
9572000080.0;0
9567800435.0;14
9567800140.0;0
9564800145.0;0
9562200090.0;2
9561100080.0;14
9561100010.0;14
9560800390.0;14
9560800310.0;7
9560800290.0;14
9560800040.0;14
9560700055.0;7
9560700010.0;7
9560500105.0;2
9558900010.0;7
9558800030.0;0
9558800025.0;0
9558200210.0;0
9558200080.0;0
9558200045.0;0
9558200025.0;0
9558050780.0;14
9558050450.0;14
9558050360.0;7
9558050230.0;7
9558050170.0;14
9558050020.0;14
9558041130.0;0
9558040820.0;7
9558040230.0;14
9558040050.0;7
9558021010.0;14
9558021000.0;0
9558020890.0;0
9558020840.0;14
9558020610.0;0
9558020600.0;14
9558020460.0;14
9558020380.0;14
9558020240.0;14
9558010300.0;14
9558010230.0;0
9558010190.0;14
9558010090.0;14
9558000100.0;14
9557300570.0;7
9557300560.0;14
9557300190.0;14
9557300080.0;7
9557300040.0;7
9557200090.0;14
9554200200.0;7
9554200105.0;7
9553200125.0;2
9553200052.0;0
9552701030.0;2
9552701000.0;2
9552700550.0;7
9552700140.0;7
9551202875.0;2
9551202130.0;2
9551202025.0;2
9551201660.0;2
9551201585.0;11
9551201560.0;2
9551201295.0;14
9551201250.0;7
9551201240.0;11
9551201155.0;2
9551200270.0;2
9550204620.0;14
9550204590.0;2
9550204515.0;7
9550204450.0;7
9550203690.0;2
9550202870.0;14
9550202730.0;14
9550202700.0;14
9550202140.0;11
9550202010.0;2
9550201550.0;7
9550201495.0;2
9550200650.0;14
9550200470.0;7
9550200370.0;7
9550200310.0;14
9550200265.0;7
9550200225.0;7
9550200155.0;2
9547205660.0;7
9547205610.0;7
9547205380.0;7
9547205260.0;7
9547205225.0;7
9547205180.0;7
9547204930.0;7
9547204675.0;7
9547204350.0;7
9547202950.0;7
9547202890.0;7
9547202380.0;7
9547202265.0;2
9547202245.0;7
9547201850.0;14
9547201155.0;7
9547200835.0;2
9547200790.0;14
9547200530.0;2
9547200460.0;7
9547200340.0;14
9545260100.0;7
9545250110.0;7
9545250010.0;2
9545240180.0;7
9545240070.0;7
9545230280.0;7
9545230140.0;7
9545220100.0;7
9545200180.0;7
9544700730.0;2
9544700500.0;2
9544200422.0;11
9544200277.0;15
9543000945.0;0
9543000896.0;0
9543000205.0;0
9542900190.0;14
9542890100.0;14
9542890010.0;14
9542850580.0;2
9542850320.0;2
9542850290.0;7
9542840730.0;0
9542840630.0;0
9542840590.0;0
9542840570.0;0
9542840450.0;0
9542840410.0;0
9542840340.0;0
9542840120.0;0
9542840060.0;0
9542830690.0;0
9542830600.0;0
9542830540.0;0
9542830480.0;0
9542830440.0;0
9542830430.0;0
9542830350.0;0
9542830210.0;0
9542830160.0;0
9542830050.0;0
9542802000.0;0
9542801990.0;0
9542801410.0;0
9542801310.0;0
9542801120.0;0
9542800820.0;0
9542800700.0;0
9542800610.0;0
9542800290.0;0
9542800050.0;0
9542600070.0;14
9542400075.0;2
9542400025.0;7
9542400010.0;7
9542300530.0;2
9542300430.0;2
9542300320.0;2
9542200610.0;2
9542200220.0;2
9542100165.0;2
9542100135.0;7
9542100085.0;2
9542100005.0;11
9542000340.0;14
9542000275.0;7
9542000075.0;7
9542000050.0;7
9542000030.0;2
9541800190.0;2
9541800075.0;7
9541800065.0;7
9541800010.0;2
9541600490.0;2
9541600355.0;2
9541600350.0;2
9541600295.0;11
9541600280.0;7
9541600255.0;2
9541600110.0;11
9541600060.0;2
9541600015.0;7
9540100060.0;0
9540100025.0;0
9537200037.0;0
9536602080.0;0
9536601996.0;0
9536601852.0;0
9536601331.0;14
9536601295.0;0
9536601045.0;0
9536600810.0;14
9536600105.0;7
9536600010.0;14
9534400010.0;2
9533600185.0;2
9533600100.0;11
9533100285.0;15
9533100145.0;7
9533100080.0;2
9532000500.0;14
9532000170.0;7
9532000070.0;7
9532000010.0;14
9530101670.0;14
9530101535.0;7
9530101385.0;7
9530101290.0;7
9530100921.0;14
9530100555.0;7
9530100225.0;2
9530100085.0;2
9528105305.0;11
9528104985.0;7
9528104910.0;2
9528104660.0;2
9528104360.0;14
9528104345.0;14
9528104286.0;14
9528104109.0;14
9528104108.0;14
9528103443.0;14
9528102996.0;7
9528102993.0;14
9528102870.0;2
9528102865.0;2
9528102772.0;14
9528102771.0;14
9528102110.0;14
9528102060.0;14
9528101224.0;7
9528101214.0;7
9528101061.0;7
9528101032.0;7
9528100963.0;7
9528100899.0;2
9527310180.0;14
9527310110.0;14
9527300200.0;14
9527000490.0;14
9527000330.0;14
9527000180.0;7
9527000090.0;14
9527000040.0;14
9526600710.0;2
9526600340.0;7
9526600260.0;7
9526600250.0;2
9526600210.0;7
9526600140.0;7
9526600090.0;7
9526500090.0;14
9526500080.0;0
9525600030.0;7
9525100040.0;7
9524100322.0;14
9524100207.0;0
9524100196.0;0
9524100050.0;14
9523104345.0;2
9523103990.0;7
9523103590.0;2
9523103001.0;14
9523103000.0;2
9523102750.0;2
9523102660.0;7
9523102580.0;7
9523102447.0;7
9523102420.0;14
9523102040.0;14
9523100731.0;7
9523100730.0;7
9523100712.0;14
9523100550.0;2
9523100459.0;7
9523100458.0;7
9523100026.0;7
9522600120.0;14
9522400350.0;14
9522350090.0;7
9522300010.0;11
9522100485.0;7
9522100375.0;2
9521101520.0;7
9521101455.0;7
9521101315.0;7
9521101221.0;14
9521101065.0;7
9521101055.0;7
9521101015.0;7
9521100960.0;7
9521100880.0;7
9521100867.0;14
9521100866.0;14
9521100855.0;14
9521100795.0;7
9521100586.0;14
9521100585.0;14
9521100465.0;7
9521100301.0;0
9521100280.0;14
9521100214.0;14
9521100106.0;14
9521100031.0;7
9521100029.0;7
9520900230.0;7
9520900210.0;7
9518100059.0;0
9517200610.0;14
9517200480.0;14
9517200290.0;14
9517200180.0;14
9517200030.0;14
9516500100.0;14
9513900050.0;0
9512501450.0;7
9512501400.0;14
9512501370.0;7
9512500720.0;14
9512500680.0;14
9512500610.0;14
9512500460.0;14
9512500380.0;14
9512200420.0;14
9512200140.0;14
9512200090.0;14
9512200050.0;7
9512000140.0;2
9511120050.0;14
9510971070.0;7
9510970530.0;7
9510970520.0;7
9510970310.0;2
9510970300.0;2
9510970090.0;7
9510970050.0;7
9510970010.0;7
9510930350.0;14
9510920120.0;2
9510920070.0;2
9510920050.0;7
9510920040.0;2
9510910250.0;7
9510910050.0;7
9510900710.0;0
9510900630.0;0
9510900610.0;0
9510900360.0;0
9510900270.0;0
9510900140.0;0
9510900070.0;0
9510861140.0;7
9510860840.0;2
9510860750.0;2
9510860560.0;7
9510860060.0;7
9510400100.0;0
9510320150.0;7
9510310280.0;7
9510310030.0;14
9510300220.0;7
9510300130.0;7
9508850120.0;7
9508850100.0;7
9508500075.0;14
9505100035.0;0
9500900430.0;0
9500900135.0;0
9500900110.0;0
9500900060.0;0
9499200220.0;0
9498200091.0;7
9498200046.0;14
9493200010.0;0
9492800020.0;14
9492500170.0;2
9492500160.0;2
9492500140.0;2
9492500090.0;2
9492500010.0;2
9485951510.0;14
9485951460.0;14
9485951170.0;14
9485951030.0;7
9485950340.0;14
9485950310.0;7
9485950060.0;14
9485950040.0;14
9485940330.0;0
9485940290.0;14
9485930120.0;14
9485920120.0;0
9485910100.0;14
9485800050.0;7
9485760050.0;0
9485750240.0;14
9485750110.0;14
9485740340.0;0
9485700175.0;0
9485700150.0;0
9485700136.0;0
9485300560.0;0
9485300190.0;0
9485300010.0;0
9482700475.0;2
9482700455.0;7
9482700440.0;14
9482700080.0;7
9482700075.0;2
9478550430.0;0
9478550110.0;0
9478501020.0;0
9478500770.0;14
9478500640.0;0
9478500590.0;0
9478500570.0;0
9478500180.0;0
9478400080.0;7
9477940440.0;14
9477940390.0;14
9477920120.0;14
9477730080.0;14
9477710160.0;14
9477580110.0;2
9477580030.0;2
9477500060.0;14
9477201620.0;14
9477201530.0;14
9477201470.0;14
9477201370.0;14
9477201150.0;14
9477201060.0;14
9477201040.0;14
9477200560.0;14
9477200460.0;0
9477200200.0;0
9477101280.0;14
9477100620.0;0
9477100490.0;14
9477100330.0;14
9477100170.0;14
9477100060.0;14
9477001410.0;14
9477001350.0;14
9477001280.0;14
9477001270.0;14
9477001140.0;14
9477000650.0;14
9477000300.0;14
9477000280.0;14
9477000190.0;14
9477000120.0;14
9477000080.0;14
9477000060.0;14
9476700135.0;0
9476700035.0;14
9476200710.0;14
9476200680.0;0
9476200650.0;0
9476200580.0;0
9476200545.0;0
9476200485.0;0
9476200350.0;14
9476200290.0;0
9476200150.0;0
9476200035.0;0
9476200020.0;0
9476010120.0;7
9475960050.0;7
9475710170.0;14
9475710060.0;14
9475710040.0;0
9475700220.0;14
9475200030.0;14
9474700020.0;0
9473200105.0;14
9472200060.0;11
9471201175.0;11
9471201110.0;11
9471200370.0;6
9471200265.0;6
9471200200.0;6
9471200115.0;11
9471200065.0;15
9468200175.0;7
9468200163.0;7
9468200140.0;14
9468200125.0;14
9468200109.0;11
9468200100.0;7
9465910380.0;7
9465910320.0;7
9465910310.0;7
9465910190.0;7
9465910150.0;7
9465910070.0;14
9465910030.0;14
9465900500.0;7
9465200405.0;14
9465200181.0;14
9464700340.0;11
9460000110.0;0
9460000010.0;0
9459200120.0;14
9459200110.0;0
9456200450.0;0
9456200405.0;0
9455200790.0;14
9455200596.0;14
9455200570.0;7
9455200445.0;7
9455200329.0;14
9455200205.0;14
9454200030.0;7
9448300115.0;14
9448300061.0;0
9445300045.0;2
9441300030.0;7
9438300035.0;0
9435300051.0;0
9435300030.0;7
9433000480.0;2
9433000470.0;2
9433000460.0;2
9433000390.0;2
9433000060.0;2
9432900560.0;0
9432900380.0;0
9432900250.0;0
9432900180.0;0
9432900070.0;0
9432900040.0;0
9432750190.0;14
9432750070.0;14
9430110120.0;7
9430110030.0;14
9430100360.0;7
9430100020.0;7
9430000070.0;0
9429500146.0;7
9429500045.0;14
9429400170.0;0
9429400060.0;14
9429000170.0;7
9424400200.0;14
9424400110.0;7
9424400105.0;14
9423800030.0;0
9423400193.0;14
9423400140.0;14
9422400035.0;14
9421500160.0;14
9421500150.0;14
9421500130.0;14
9421500070.0;14
9421500010.0;14
9418400240.0;0
9417400215.0;14
9417400110.0;14
9416400020.0;7
9415950020.0;0
9414700020.0;0
9414610320.0;14
9414610240.0;14
9414610070.0;14
9414610020.0;7
9414610010.0;14
9414500480.0;14
9414500230.0;14
9414500200.0;14
9414100030.0;2
9413900035.0;15
9413600670.0;7
9413600420.0;2
9413600380.0;7
9413600350.0;2
9413600100.0;7
9413600010.0;7
9413500350.0;14
9413400165.0;14
9412900055.0;14
9412900045.0;14
9412710440.0;0
9412700550.0;0
9412700160.0;0
9412400220.0;15
9412400185.0;11
9412200730.0;14
9412200660.0;14
9412200330.0;14
9412200280.0;14
9412200260.0;14
9412200080.0;14
9408300380.0;7
9408300310.0;14
9408300180.0;7
9407600250.0;0
9407600070.0;0
9407150360.0;0
9407150350.0;0
9407150310.0;14
9407150250.0;0
9407150240.0;0
9407150130.0;0
9407150100.0;0
9407111250.0;0
9407111220.0;0
9407111100.0;0
9407110710.0;0
9407110710.0;0
9407110700.0;0
9407110680.0;0
9407102460.0;0
9407102360.0;0
9407102245.0;0
9407101900.0;0
9407101850.0;0
9407101840.0;14
9407101380.0;0
9407101180.0;0
9407100800.0;0
9407100730.0;0
9407100720.0;0
9407100500.0;0
9407100310.0;0
9407100300.0;0
9407001860.0;14
9407001830.0;0
9407001790.0;0
9407001770.0;0
9407001700.0;0
9407001620.0;0
9407001610.0;0
9407001600.0;0
9407001500.0;0
9407001340.0;0
9407001330.0;0
9407001320.0;0
9407000990.0;0
9407000920.0;0
9407000840.0;0
9407000600.0;0
9407000230.0;0
9406710060.0;14
9406700180.0;14
9406600050.0;14
9406590280.0;0
9406590250.0;0
9406590010.0;14
9406570350.0;0
9406570300.0;14
9406570290.0;0
9406550100.0;0
9406550060.0;0
9406550050.0;0
9406540190.0;0
9406540150.0;14
9406540130.0;14
9406540050.0;14
9406530160.0;0
9406530150.0;0
9406530090.0;0
9406521150.0;0
9406520830.0;0
9406520580.0;0
9406520550.0;0
9406520290.0;0
9406520260.0;0
9406510130.0;14
9406510040.0;7
9406500600.0;0
9406500540.0;0
9406500530.0;0
9406500480.0;0
9406500350.0;0
9406500310.0;0
9406450090.0;0
9405800040.0;2
9402800005.0;11
9396700028.0;14
9396700024.0;14
9393700140.0;14
9393700110.0;14
9393700065.0;14
9392500100.0;0
9392200030.0;0
9390700100.0;14
9390700095.0;14
9388100015.0;7
9385200055.0;7
9385200045.0;7
9385200042.0;14
9385200041.0;14
9382200121.0;0
9382200025.0;0
9378700200.0;14
9378700190.0;0
9378500050.0;0
9376301800.0;7
9376301591.0;7
9376301520.0;7
9376301180.0;7
9376301112.0;14
9376301111.0;14
9376301110.0;14
9371700132.0;14
9371700125.0;0
9371700085.0;14
9368700341.0;0
9368700270.0;0
9368700223.0;0
9368700031.0;0
9368700006.0;14
9367200205.0;7
9365700385.0;11
9363600457.0;2
9362000080.0;11
9362000040.0;6
9359300250.0;7
9359300220.0;7
9359100750.0;11
9359100500.0;15
9359100101.0;11
9358400150.0;7
9358400080.0;7
9358002375.0;14
9358002305.0;14
9358002232.0;14
9358001732.0;14
9358001590.0;0
9358001566.0;14
9358001422.0;0
9358001403.0;14
9358000780.0;0
9358000650.0;14
9358000552.0;14
9358000550.0;14
9357001010.0;14
9357000650.0;14
9357000635.0;0
9357000230.0;0
9357000215.0;14
9353301070.0;0
9353300820.0;0
9353300600.0;0
9353300600.0;14
9353300220.0;0
9353300140.0;0
9353300090.0;14
9352901085.0;0
9352900695.0;0
9352900222.0;0
9352900200.0;0
9350900550.0;2
9349900110.0;0
9349900105.0;2
9348700610.0;2
9348700490.0;2
9348700480.0;2
9348700450.0;2
9348700020.0;7
9348500220.0;7
9347900020.0;0
9347300160.0;0
9347300010.0;0
9346980140.0;7
9346960050.0;7
9346950050.0;7
9346930250.0;7
9346930100.0;7
9346920260.0;7
9346920070.0;7
9346910500.0;7
9346900170.0;7
9346700320.0;7
9346700280.0;2
9346700270.0;2
9346700150.0;7
9346700030.0;7
9345400350.0;7
9335400005.0;0
9334800140.0;0
9332800020.0;7
9331800580.0;0
9329300040.0;14
9328510100.0;7
9328500680.0;7
9328500630.0;7
9325800110.0;0
9325800005.0;0
9325200160.0;7
9325200120.0;7
9325200110.0;7
9324800650.0;7
9324800455.0;14
9324800450.0;7
9324800220.0;7
9324800180.0;14
9324800110.0;14
9324800025.0;0
9324320040.0;0
9324320030.0;0
9324300030.0;0
9323610260.0;2
9323610180.0;7
9323610110.0;7
9323600380.0;2
9323600280.0;2
9323600060.0;2
9323000010.0;14
9322800260.0;7
9322800230.0;11
9322800210.0;2
9321010130.0;0
9320990140.0;0
9320990120.0;0
9320990110.0;0
9320990090.0;0
9320901250.0;0
9320900610.0;0
9320900420.0;0
9320870040.0;0
9320700400.0;0
9320700090.0;0
9320600170.0;0
9320600090.0;0
9320600020.0;0
9320500080.0;0
9320350130.0;14
9320350020.0;14
9320200050.0;11
9320100090.0;15
9319800050.0;2
9315600050.0;15
9315300260.0;0
9315300230.0;0
9315100210.0;0
9315100030.0;0
9315000010.0;0
9310300300.0;14
9310300215.0;7
9310300211.0;0
9310300185.0;0
9310300175.0;0
9310300160.0;14
9307300100.0;14
9306500200.0;14
9304400010.0;2
9301301145.0;14
9301300805.0;7
9301300751.0;14
9301300270.0;11
9301300215.0;2
9297800165.0;14
9297800090.0;14
9297302031.0;14
9297301580.0;14
9297301535.0;7
9297301520.0;14
9297301505.0;7
9297301495.0;14
9297301190.0;14
9297301065.0;7
9297301055.0;14
9297301050.0;14
9297301015.0;0
9297300750.0;0
9297300740.0;7
9297300590.0;14
9297300500.0;14
9297300480.0;2
9297300395.0;14
9297300255.0;7
9297300055.0;7
9297300045.0;7
9294300615.0;2
9294300600.0;11
9294300515.0;2
9294300495.0;2
9294300070.0;7
9293000170.0;2
9292000380.0;14
9290900160.0;11
9290870040.0;2
9290860140.0;14
9290850950.0;2
9290850810.0;2
9290850800.0;2
9290850760.0;2
9290850740.0;2
9290850330.0;2
9290850060.0;2
9290800050.0;7
9289900065.0;14
9289100170.0;7
9287802410.0;2
9287802380.0;2
9287801455.0;14
9287801150.0;7
9287800375.0;7
9287800135.0;11
9286750100.0;14
9286730020.0;15
9286100320.0;14
9286100300.0;14
9286100250.0;14
9286100200.0;14
9286100150.0;14
9286000240.0;2
9286000150.0;11
9286000110.0;11
9285800801.0;14
9285800790.0;7
9285800755.0;14
9285800735.0;14
9285800590.0;7
9285800585.0;14
9285800345.0;0
9285800330.0;7
9285800275.0;2
9285800180.0;2
9285800055.0;7
9285800020.0;7
9284802825.0;0
9284802215.0;14
9284802045.0;0
9284801845.0;0
9284801500.0;14
9284801435.0;14
9284801165.0;0
9284801100.0;0
9284800844.0;0
9284800085.0;14
9283800230.0;14
9283800050.0;7
9282801950.0;0
9282801720.0;0
9282801450.0;14
9282801030.0;14
9282800075.0;0
9282800065.0;0
9280200030.0;14
9279700150.0;15
9279700013.0;11
9279200910.0;2
9279200280.0;7
9278200131.0;14
9278200095.0;14
9277700075.0;0
9277200180.0;14
9277200111.0;7
9277200065.0;7
9276202190.0;7
9276202160.0;7
9276202130.0;7
9276201895.0;7
9276201190.0;14
9276201140.0;7
9276200890.0;14
9276200850.0;14
9276200635.0;7
9276200569.0;2
9276200455.0;7
9276200220.0;14
9276200190.0;7
9275702405.0;2
9275702350.0;2
9275700765.0;2
9275700016.0;11
9275700005.0;2
9275200080.0;0
9274204230.0;14
9274204100.0;14
9274203390.0;7
9274203190.0;7
9274203036.0;2
9274202885.0;7
9274202620.0;7
9274202270.0;7
9274202165.0;7
9274202005.0;7
9274201809.0;7
9274201807.0;7
9274201730.0;2
9274201006.0;7
9274200990.0;7
9274200850.0;14
9274200735.0;7
9274200620.0;14
9274200365.0;2
9274200324.0;7
9274200322.0;7
9274200320.0;7
9274200318.0;7
9274200316.0;7
9274200314.0;7
9274200028.0;14
9273200145.0;11
9273200140.0;11
9273200115.0;11
9272202260.0;0
9272201704.0;14
9272201385.0;7
9272201318.0;7
9272201250.0;11
9272200810.0;11
9272200090.0;11
9270200160.0;7
9269750690.0;0
9269750460.0;0
9269750220.0;0
9269750010.0;0
9269260420.0;14
9269260240.0;14
9269260100.0;14
9269200831.0;14
9269200786.0;14
9269200650.0;0
9269200540.0;14
9269200520.0;0
9269200340.0;14
9269200150.0;14
9269200120.0;14
9268851860.0;14
9268851800.0;14
9268851740.0;7
9268851680.0;7
9268851670.0;7
9268851630.0;14
9268851380.0;14
9268851320.0;14
9268851020.0;7
9268850940.0;7
9268850860.0;7
9268850480.0;0
9268850360.0;0
9268850350.0;0
9268850290.0;14
9268850180.0;0
9268850160.0;0
9268850140.0;0
9268850130.0;0
9268850040.0;14
9268850030.0;14
9268710390.0;0
9268710220.0;0
9268710140.0;0
9268700040.0;0
9268200658.0;0
9268200641.0;0
9268200600.0;14
9268200585.0;7
9268200550.0;14
9268200484.0;7
9268200440.0;14
9268200380.0;14
9268200348.0;14
9268200315.0;14
9268200300.0;14
9268200285.0;14
9268200050.0;14
9267200345.0;0
9267200226.0;14
9267200062.0;0
9266701115.0;14
9266701085.0;14
9266700845.0;0
9266700295.0;14
9266700256.0;14
9266700190.0;0
9266700175.0;14
9265880170.0;7
9265880040.0;7
9265700045.0;0
9265700005.0;14
9265410090.0;0
9265410010.0;0
9265400210.0;0
9265200060.0;7
9264960850.0;14
9264960560.0;0
9264960480.0;14
9264960340.0;0
9264950940.0;0
9264950660.0;0
9264950600.0;0
9264950420.0;0
9264950410.0;14
9264940130.0;0
9264930980.0;0
9264930970.0;0
9264930770.0;14
9264930400.0;0
9264921140.0;0
9264921110.0;0
9264921030.0;0
9264921020.0;0
9264920870.0;0
9264920620.0;0
9264920270.0;0
9264920250.0;0
9264911550.0;0
9264911210.0;0
9264911150.0;0
9264910920.0;0
9264910900.0;0
9264910300.0;0
9264910280.0;0
9264910100.0;0
9264902050.0;0
9264901680.0;0
9264901510.0;0
9264901490.0;0
9264901040.0;0
9264900880.0;0
9264900660.0;0
9264900350.0;0
9264450550.0;0
9264450460.0;0
9264030470.0;14
9264030040.0;14
9264000010.0;14
9262800294.0;0
9262800255.0;0
9262800208.0;7
9262800171.0;0
9262800057.0;0
9262800002.0;0
9259900025.0;14
9259900010.0;14
9257900010.0;14
9253900417.0;11
9253900408.0;11
9253900354.0;7
9253900271.0;6
9253900210.0;11
9250900124.0;14
9250900111.0;14
9250900104.0;0
9250900104.0;14
9250900095.0;0
9244900248.0;7
9241900150.0;2
9241900115.0;11
9238901420.0;14
9238901020.0;0
9238900855.0;7
9238900850.0;7
9238900616.0;7
9238900390.0;14
9238900085.0;7
9238900060.0;14
9238510220.0;14
9238500480.0;14
9238500410.0;14
9238500190.0;14
9238500100.0;14
9238500040.0;14
9238500040.0;7
9238480120.0;7
9238480020.0;7
9238450430.0;0
9238450330.0;0
9238450210.0;0
9238450160.0;14
9238450150.0;14
9238440130.0;0
9238440020.0;0
9238430680.0;7
9238430660.0;7
9238430430.0;7
9238430300.0;7
9238430190.0;7
9238430140.0;7
9237800100.0;7
9235900030.0;0
9232900165.0;14
9232900075.0;0
9232900050.0;0
9232400055.0;0
9225900055.0;14
9222400935.0;14
9222400605.0;2
9222400605.0;2
9222400565.0;14
9222400510.0;14
9221400600.0;14
9221400335.0;7
9218400088.0;14
9218400050.0;14
9215400105.0;14
9215400075.0;14
9214400396.0;14
9214400135.0;14
9214400125.0;7
9214400120.0;14
9212900820.0;14
9212900300.0;14
9212900260.0;14
9212900180.0;2
9212900100.0;14
9211520410.0;0
9211520400.0;0
9211520150.0;0
9211520020.0;0
9211510410.0;0
9211500730.0;0
9211500620.0;0
9211500620.0;0
9211500560.0;0
9211500520.0;0
9211500230.0;0
9211500150.0;0
9211500010.0;0
9211010900.0;7
9211010840.0;14
9211010440.0;14
9211010330.0;7
9211010320.0;7
9211010300.0;14
9211010260.0;14
9211010230.0;14
9211010220.0;14
9211000170.0;7
9211000110.0;14
9209900335.0;14
9209900315.0;0
9209900270.0;14
9208900037.0;9
9206950200.0;0
9206950110.0;14
9206950100.0;0
9206700190.0;5
9206700060.0;7
9206500250.0;11
9206200110.0;14
9202650210.0;7
9202650130.0;7
9202650100.0;7
9202650040.0;14
9202600060.0;14
9202500150.0;0
9202000080.0;0
9201300050.0;15
9201300020.0;11
9201000610.0;2
9201000480.0;7
9201000460.0;7
9201000320.0;2
9201000120.0;7
9201000100.0;2
9201000030.0;2
9200000050.0;0
9198600035.0;0
9197800010.0;11
9197100263.0;0
9197100101.0;0
9195700380.0;7
9195700040.0;14
9194102188.0;7
9194101388.0;7
9191201790.0;7
9191201385.0;14
9191201325.0;14
9191201250.0;7
9191200490.0;2
9191200435.0;14
9191200380.0;7
9191200015.0;7
9189700255.0;0
9189700045.0;14
9188200570.0;0
9188200505.0;0
9187200345.0;7
9187200285.0;2
9187200275.0;2
9187200245.0;14
9187200228.0;14
9187200095.0;14
9187200045.0;7
9186300060.0;7
9185700485.0;6
9185700440.0;15
9185700414.0;11
9185700285.0;15
9184700600.0;11
9184700535.0;2
9183703376.0;0
9183703045.0;0
9183702251.0;0
9183702220.0;0
9183701345.0;0
9183701085.0;0
9183700845.0;0
9183700470.0;0
9178601660.0;15
9178601630.0;7
9178601000.0;7
9178600810.0;7
9178600560.0;7
9178600360.0;2
9178600135.0;2
9178600055.0;7
9175600025.0;2
9170500060.0;7
9169600275.0;0
9169600209.0;7
9169600135.0;14
9169600110.0;14
9169600096.0;7
9169600043.0;2
9169100214.0;14
9169100185.0;7
9169100175.0;7
9169100130.0;14
9165100375.0;14
9165100330.0;14
9165100260.0;7
9165100230.0;7
9165100130.0;14
9164100125.0;14
9164100105.0;7
9164100040.0;14
9164100035.0;7
9161100795.0;14
9161100730.0;7
9161100460.0;14
9161100075.0;7
9158800090.0;14
9158100116.0;0
9158100090.0;7
9158100075.0;0
9158100040.0;14
9157600060.0;7
9151600695.0;7
9151600541.0;7
9151600106.0;7
9151600055.0;7
9150100020.0;0
9149000180.0;14
9144300120.0;14
9144300110.0;0
9144300060.0;0
9144100298.0;14
9144100206.0;7
